,id,keywords,review count
1174,zdxqYXj1kJZs8VPja_9-7A,"['filling', 'start', 'fresh', 'tired', 'service', 'prefer', 'banana leaf', 'neighbors', 'meal', 'stuffy', 'adjust', 'butter chicken', 'plate', 'portion sizes', 'cafeteria style', 'experience', 'noisy', 'prompt', 'food', 'peak', 'hot', 'persian food', 'order', 'appetizers', 'stop', 'india', 'nearby']",2
1175,Y4pO9yZociD96rtJ5vRyDw,"['warm', 'full', 'note', 'appeal', 'supermarket', 'biryani', 'brunch', 'write home', 'curry', 'curries', 'lots', 'smile', 'dressings', 'broth', 'clean', 'recognise', 'les amis group', 'steamboats', 'noodles', 'changed', 'reason', 'pan fried foie gras', 'days', 'food service', 'anticipate', 'famous', 'tastes', 'executed', 'fraction', 'occasionally', 'extraordinary', 'bit confusing', 'chicken', 'leave room', 'miso soup', 'make room', 'gimmicky', 'service', 'prefer', 'partner', 'chicken wings', 'customer service', 'promotions', 'dated', 'mojitos', 'amex', 'flavours', 'view', 'fashioned', 'make', 'passionate', 'culture', 'appetizing', 'splitting', 'diversity', 'chain', 'buffet menu', 'vindaloo', 'patio', 'confused', 'sandwiches', 'offers', 'sea salt', 'literally', 'credit cards', 'problems', 'navigate', 'meat', 'overly', 'renditions', 'ownership', 'boiling water', 'guaranteed', 'stains', 'decadent', 'ichiban boshi', 'mains', 'alcohol', 'spoiled', 'training', 'sauce', 'lah', 'perfection', 'food remains', 'italy', 'outlets', 'soba', 'exquisite', 'wheelock place', 'ipad ordering system', 'places', 'management', 'experience', 'inspire', 'queue', 'menu', 'unacceptable', 'tsukemen', 'taste', 'dosa', 'french', 'shenton', 'prime position', 'opposite', 'list', 'rethink', 'seasons', 'freshly baked', 'shorter', 'memorable', 'pricier', 'bored', 'menu offers', 'sashimi', 'overwhelming', 'drama', 'shop', 'crab cakes', 'hip', 'aesthetic', 'walk', 'containers', 'seafood', 'mee', 'chillis', 'crispy chicken', 'notch', 'head', 'outlet', 'serve', 'replace', 'soggy', 'thailand', 'michelin starred restaurant', 'guest', 'spicy dish', 'french restaurant', 'pm', 'fragrant', 'mix', 'additions', 'branch', 'beef', 'iced water', 'mbs', 'competent', 'haphazard', 'kinds', 'reliable', 'discount', 'cheese room', 'counter', 'starters', 'day', 'rare', 'diverse', 'cantonese restaurants', 'wanted', 'varieties', 'significantly', 'terms', 'ice cubes', 'sushi restaurants', 'expensive items', 'return', 'food', 'opinion', 'worst', 'ph', 'cheeses', 'sells', 'issue', 'dipping sauce', 'mandarin gallery', 'ribs', 'paragon outlet', 'attentive', 'spirit', 'shared', 'cooking', 'ready', 'sophisticated', 'style', 'tray', 'satisfying', 'refreshing', 'minutes', 'fried rice', 'spending', 'chewy', 'serves', 'eggplant', 'pure', 'merit', 'task', 'mustafa', 'counter seats', 'class', 'people', 'opportunity', 'caviar', 'add', 'italian restaurants', 'pretentious', 'basil', 'pax', 'pappardelle', 'adjusted', 'ion orchard', 'salads', 'sufficiently', 'punjab grill', 'company', 'rice', 'speaking', 'wine list', 'haidilao', 'kind', 'found', 'namnam', 'wow', 'mouth', 'restaurants', 'attract', 'reflected', 'changing', 'dim sum dishes', 'surpassed', 'bao', 'fresh', 'pizzas', 'shabu shabu', 'plan', 'advice', 'extras', 'distinctive', 'end restaurant', 'undoubtedly', 'furniture', 'venturing', 'forever', 'waffles', 'street', 'staff members', 'hashida', 'singaporeans', 'cakes', 'importantly', 'sweet', 'special', 'empty', 'personable', 'thai restaurant', 'throwback', 'polite', 'service staff', 'dress code', 'maison', 'cheaper', 'hawker stalls', 'town', 'unagi', 'pork', 'years', 'mid', 'swift', 'décor', 'sushi', 'smart', 'review', 'savour', 'complain', 'chefs', 'fan', 'waiter', 'beef balls', 'restaurant opened', 'price', 'middle', 'styles', 'staff', 'country', 'cashier', 'beach road', 'scream', 'wine', 'chinese dishes', 'break', 'fact', 'stick', 'sinful', 'springy', 'chaotic', 'korean', 'portions', 'orchard towers', 'level', 'disappeared', 'sister restaurant', 'orders', 'local dishes', 'attracted', 'priced', 'bother', 'sitting', 'salad', 'easily', 'dining room', 'original location', 'paragon', 'guess', 'brands', 'bak kut teh', 'xiao', 'kebabs', 'lunch', 'choice', 'garlic naan', 'charge', 'prawn curry', 'drinks', 'orchard road', 'insist', 'prepared', 'items', 'vibrant atmosphere', 'wet', 'thinly', 'execution', 'chicken kiev', 'clients', 'item', 'occupy', 'cool', 'healthy', 'eatery', 'tokyo', 'dining', 'angel hair pasta', 'nose', 'end', 'live music', 'nam nam', 'plate', 'melts', 'sauces', 'food court', 'pastas', 'cheap', 'spicy food', 'tea', 'feet', 'weekends', 'youtiao', 'techniques', 'trip', 'ranges', 'russian', 'seats', 'cbd', 'loaded', 'stalls', 'expensive', 'japanese', 'offer', 'refined', 'juicy', 'beef brisket', 'visit', 'fans', 'contrary', 'salty', 'spent', 'creative', 'glass', 'dishes', 'breakfast lunch', 'bit', 'tourists', 'refills', 'minuscule', 'located', 'ambience', 'pro active', 'sushi sashimi', 'cafeteria', 'batter', 'michelin star restaurant', 'strangely', 'unusual', 'generations', 'winner', 'reviews', 'dip', 'door', 'entertainer', 'indian restaurants', 'shocked', 'rent', 'east plaza', 'unlimited refills', 'beer', 'suggested', 'periods', 'white', 'tofu', 'gourmet', 'party', 'fresh noodles', 'flavoursome', 'month', 'eliminated', 'addition', 'msg', 'breathtaking', 'lunch buffet', 'isetan', 'stopped', 'buah keluak', 'steamboat restaurant', 'means', 'brand', 'appetisers', 'finish', 'attention', 'pricey', 'sink', 'identity', 'mall', 'senso', 'guests', 'din tai fung', 'version', 'options', 'substance', 'reviewers', 'complement', 'japanese cuisine', 'worse', 'linguine', 'sunday', 'meals', 'forget', 'indian spices', 'welcoming', 'professional service', 'dead', 'shanghai', 'essentially', 'bill', 'recent years', 'fixed', 'ironically', 'family', 'spite', 'crystal jade kitchen', 'feel', 'peppery', 'neighbor', 'pricing', 'challenges', 'indian food', 'cash', 'feels', 'accommodate', 'based', 'fronts', 'scrumptious', 'pleasure', 'free', 'ion', 'dish', 'talk', 'cabbage', 'alleys', 'biryanis', 'cramped', 'prices', 'stuff', 'singapore', 'food republic', 'takashimaya', 'basement', 'give', 'opened', 'japanese restaurants', 'requested', 'placing', 'dinner', 'open', 'rustic', 'bar', 'worn', 'nostalgic', 'upfront', 'link', 'dream', 'joo chiat', 'block', 'elegant', 'customers', 'enhance', 'qualities', 'surprise surprise', 'beautifully plated', 'fabulous', 'negative', 'song', 'sell', 'talent', 'extravagant', 'twenty years', 'durian ice cream', 'characteristic', 'meal', 'surprise', 'dim sum menu', 'coffee shop', 'photo', 'served piping hot', 'lunch set menu', 'holland village', 'served', 'mustafa centre', 'treatment', 'grateful', 'courteous', 'resulting', 'follow', 'breaks', 'delhi', 'restaurant', 'helping', 'scale', 'absent', 'choices', 'bench', 'year', 'place', 'order', 'coffee', 'les amis', 'india', 'charming', 'set lunch', 'load', 'impress', 'brown', 'warmer', 'versions', 'imperial treasure', 'raw beef', 'daring', 'location', 'stays', 'selections', 'bread', 'traditional', 'tonkatsu', 'levels', 'mediocre', 'ingredients', 'replaced', 'france', 'runs', 'soup', 'ramen', 'diners', 'baos', 'selling', 'section', 'plating', 'bowl', 'dedication', 'job', 'sakae sushi', 'occupied', 'fish roe', 'vietnamese', 'advantage', 'sushi tei', 'price level']",63
1176,eoCOG6LK_c0JcrU31OAnjg,"['places', 'casual dinner', 'kids', 'place', 'grab', 'sad', 'service', 'live nearby', 'neighborhood']",2
1177,_FBoY3fnnSDdCNgwmm4plw,"['meant', 'person', 'star', 'seating', 'service', 'answers', 'worse', 'fooled', 'solution', 'opted', 'option', 'fork', 'space', 'food court', 'cheap', 'people', 'totally', 'made', 'restaurant', 'food', 'allowed', 'touted', 'place', 'order']",2
1178,hbi468miRDHVWxCrxFadxQ,"['singapore', 'pork', 'moist', 'communal dining', 'prawns', 'dish', 'dollars', 'dishes', 'minutes', 'decided', 'york', 'counter', 'shrimp', 'chinatown', 'tiger beer', 'located', 'world', 'cheap', 'cost', 'singapore river', 'asian', 'weight', 'restaurant', 'jumbo seafood', 'food', 'menu', 'noodles', 'singapore dollars', 'wife', 'order', 'rice', 'heads', 'read', 'line', 'unreal']",2
1179,NvVj9v3RvQRZuYwnkRjU2w,"['ribs', 'portions', 'lor mee', 'cheaper', 'vinegar', 'stuff', 'pale', 'fried kway teow', 'put', 'chilis', 'meal', 'forget', 'minutes', 'comparable', 'end', 'black vinegar', 'porridge', 'hainanese chicken', 'hot soup', 'wanted', 'meats', 'comparison', 'tiny', 'queues', 'peppery', 'add', 'totally', 'filled', 'topped', 'share', 'price', 'store', 'soups', 'menu', 'bowl', 'opinion', 'food', 'thursday', 'individually', 'wife', 'stall', 'remember', 'added', 'order', 'soup base', 'minute', 'looked', 'line', 'pork rib soup']",4
1180,X2uF3C3YBD24xcgKA104Sw,"['boy', 'fail', 'lie', 'friend recommended', 'note', 'courses', 'booth', 'reviewers', 'bucks', 'scrambled eggs', 'upmarket', 'combination', 'potato', 'fruit', 'upset', 'cheese', 'head straight', 'olives', 'made', 'requests', 'food', 'jug', 'approve', 'money', 'suggest', 'yelp', 'successful', 'dish', 'residents', 'tofu dish', 'stomach', 'fairness', 'noted', 'bit', 'people', 'couple', 'meat eater', 'presentation', 'encountered', 'road', 'happen', 'tourist', 'remember', 'layer', 'kind', 'found', 'spit', 'peking duck', 'rock', 'dig', 'expensive', 'prata', 'meal', 'buddy', 'sauce', 'sit', 'served', 'expected', 'peanut', 'star review', 'solid', 'front', 'lump', 'sliced', 'hot', 'starter', 'stumbled', 'drink', 'sugar', 'half', 'reviews', 'order', 'downside', 'coffee', 'meat dish', 'india', 'beer', 'tofu', 'cheaper', 'ricotta', 'admit', 'breakfast', 'gravy', 'spend', 'mustard', 'crowd', 'checked', 'trip advisor', 'review', 'necessarily', 'display', 'stands', 'cafes', 'search', 'price', 'middle', 'liking', 'insisted', 'eye', 'summary', 'stars']",4
1181,9bJqcVcchmBS6j6OjukcJw,"['rubber', 'chose', 'regretted', 'fresh', 'misses', 'chicken rice', 'mediocre', 'restaurant standard', 'dishes', 'wrapped', 'sushi', 'supermarkets', 'remembered', 'cheap', 'mutton soup', 'seaweed', 'cafes', 'prompt', 'price', 'food', 'hits', 'area', 'peak', 'trip', 'place', 'location wise', 'polite', 'downside', 'coffee', 'comforting', 'service staff', 'butter', 'nearby']",4
1182,CgiW9YTVnfNk-PR93QHmjQ,"['margarita pizza', 'full', 'starts', 'cook', 'lastly', 'flavor', 'sat inside', 'yogurt', 'pumpkin', 'brunch', 'salad', 'crowded', 'spot', 'starters', 'lots', 'menus', 'group', 'pricing', 'pointed', 'bit annoying', 'salmon', 'bucket', 'return', 'lunch', 'food', 'lighting', 'drinks', 'spring', 'benches', 'cafe', 'offered', 'singapore', 'service', 'ready', 'chocolatey', 'cake', 'case', 'view', 'bottled', 'sauces', 'food court', 'assumed', 'dinner', 'boyfriend', 'bar', 'ambiance', 'standard', 'trip', 'visitors', 'leave', 'speaking', 'kind', 'looked', 'drink stall', 'mention', 'pumpkin salad', 'fresh', 'saturday', 'early', 'tacos', 'quesadilla', 'berries', 'meal', 'mains', 'bite', 'music', 'sauce', 'coffees', 'eats', 'caught', 'served', 'service attentive', 'egg', 'expected', 'cap', 'sitting outdoors', 'located', 'touristy', 'experience', 'attend', 'solid', 'hot', 'flourless chocolate cake', 'special', 'dirty', 'desserts', 'overlooks', 'place', 'order', 'black', 'downside', 'coffee', 'impress', 'left', 'steak sandwich', 'white', 'shop', 'fries', 'pork', 'breakfast', 'expats', 'hollandaise', 'concept', 'surprised', 'mirrors', 'run', 'potato head', 'granola', 'head', 'airy', 'topped', 'share', 'price', 'latte', 'staff', 'corona', 'fluffy', 'margarita', 'wow ed', 'wine', 'decor', 'stick', 'touch', 'fourth', 'desired', 'stars']",13
1183,kLBVA6fOq5CTWuSqOcofpA,"['portions', 'friend recommended', 'full', 'note', 'pork belly', 'stingy', 'signature dish', 'cook', 'orders', 'period', 'oops', 'bringing', 'lasting impression', 'news', 'crowded', 'spot', 'curry', 'shot glass', 'point', 'mixed', 'discovered', 'pot', 'cutting', 'total', 'reservation', 'broth', 'feel', 'interest', 'food taste', 'peppery', 'show', 'disclaimer', 'turned', 'food', 'timing', 'opinion', 'noodles', 'plain prata', 'reason', 'soft boiled egg', 'pig organ soup', 'orchid hotel', 'money', 'curiosity', 'fine', 'night', 'yelp', 'condiment', 'price range', 'dish', 'created', 'chicken', 'nearby', 'talk', 'sticky', 'hungry', 'rest', 'sake', 'searched', 'travel', 'thinking', 'stuck', 'cramped', 'singapore', 'service', 'proportions', 'eaten', 'minutes', 'opened', 'give', 'chewy', 'supper', 'butter', 'types', 'plate', 'stepped', 'sesame seeds', 'piqued', 'sauces', 'website', 'update', 'casual', 'technically', 'chicken meat', 'wet towels', 'people', 'slices', 'tongue', 'pax', 'decorated', 'grab', 'parking', 'disturbing', 'piece', 'atmosphere', 'yay', 'haha', 'slowly', 'leave', 'rice cakes', 'boat quay', 'hassle', 'rice', 'customers', 'punch', 'helped', 'meat', 'island', 'found', 'wow', 'charged', 'restaurants', 'kill', 'amout', 'lean meat', 'throat', 'texture', 'favour', 'size', 'instance', 'expensive', 'date', 'japanese', 'prata', 'marinated', 'visit', 'strips', 'meal', 'provide', 'dakgalbi', 'yelping', 'sauce', 'sense', 'criticism', 'ish', 'sit', 'tad noisy', 'served', 'flavors', 'bones', 'expected', 'forms', 'ambience', 'chill', 'rustic feel', 'justice', 'chit chat', 'hand', 'numb', 'restaurant', 'accessible', 'menu', 'challenge', 'crush', 'taste', 'fast', 'gave', 'place', 'drink', 'judge', 'reviews', 'tiong bahru mrt', 'lack', 'wednesday night', 'personalize', 'memorable', 'walking', 'pricier', 'chance', 'emphasis', 'plain', 'vegetables', 'effort', 'chilli', 'prime location', 'tough', 'complements', 'shop', 'price wise', 'person', 'male', 'town', 'unagi', 'supposed', 'keisuke', 'reminded', 'suit', 'ingredients', 'gravy', 'spend', 'decided', 'chewy texture', 'casual dining', 'addition', 'girl', 'soup', 'soft', 'review', 'beansprouts', 'ample', 'space', 'stands', 'customer', 'sat', 'stellar', 'write', 'mentioned', 'kick', 'notable', 'waiter', 'fan', 'free flow', 'applaud', 'share', 'price', 'bowl', 'interaction', 'casual ambience', 'staff', 'cny', 'guide', 'tender', 'ramens', 'spoon', 'felt', 'attention', 'pricey', 'aware', 'fragrant', 'spicy', 'act', 'wrong', 'mix', 'desired', 'read', 'conveniently located', 'korean', 'stars']",6
1184,ngtMc3tcBUAUhhOzo7TsSw,"['portion', 'dtf', 'recommendation', 'price', 'prepare', 'service', 'menu', 'lunch', 'make', 'chicken rice']",2
1185,n9EjasARKeDbpbWvT1H-BQ,"['bit pricey', 'singapore', 'considered', 'restaurant', 'cities']",2
1186,8VAqRRuJy2oaZAVL9QZ49Q,"['forget', 'vegetarian food', 'credit cards', 'buffet style', 'spiced', 'mango salad', 'rating', 'ambiance', 'service', 'lunch', 'food', 'order food', 'feels']",3
1187,g9cm_ocATY9_pMGmOjCXLA,"['meant', 'peking duck', 'system', 'smoker', 'hoisin sauce', 'shop', 'elements', 'service', 'crab', 'sitting', 'fried rice', 'confusing', 'locations', 'dtf', 'norm', 'people watching', 'sit', 'served', 'mouthfuls', 'located', 'packets', 'strength', 'section', 'add', 'turned', 'grab', 'restaurant', 'chain', 'charm', 'showed', 'pricey', 'place', 'famous', 'duck', 'told', 'line', 'subtle', 'glistening']",3
1188,c7OCveegZ5Ts0j2aT7EIlw,"['cocktails', 'rest', 'missing', 'location', 'martini', 'bite', 'tempura', 'served', 'waffles', 'missed', 'pancakes', 'fate', 'food', 'mint', 'yuzu', 'salted caramel sauce', 'attention', 'chocolate sauce', 'rooftop bar', 'dish']",2
1189,y19s0ORc70orlVuftrFcLA,"['foods', 'beer menu', 'hitachino', 'town', 'food', 'overrated', 'pairs', 'twist']",2
1190,PYbjreZpONNMp25uRSPB-A,"['dining area', 'courses', 'wished', 'variety', 'options', 'flavor', 'complement', 'force', 'magic', 'penny', 'europe', 'kaya', 'forget', 'classy', 'brother', 'lobster', 'counter', 'opted', 'raw seafood', 'day', 'lotus root', 'tougher', 'dollar', 'lamb', 'attentive staff', 'lunch', 'consists', 'balance', 'seated', 'abalone', 'families', 'damn', 'signature dishes', 'stop', 'chef', 'drinks', 'deserves', 'iggy', 'dish', 'lifetime', 'cocktails', 'roasted', 'tomato', 'sake', 'attentive', 'choose', 'singapore', 'marina bay sands', 'lemon', 'proceeded', 'waku ghin', 'impressed', 'wagyu', 'eggplant', 'cheap food', 'black truffle', 'city', 'price tag', 'make', 'uneven', 'casual', 'mind', 'opportunity', 'add', 'dimension', 'part', 'japanese fare', 'bang', 'tuna', 'stayed', 'meat', 'local food', 'restaurants', 'underwhelming', 'texture', 'check', 'expensive', 'japanese', 'grilled eggplant', 'juicy', 'visit', 'japan', 'meal', 'crab', 'meat dishes', 'led', 'glass', 'dishes', 'presence', 'expected', 'tuna tartare', 'beautifully', 'located', 'stay', 'soothing', 'helmed', 'seasoning', 'hand', 'compliant', 'restaurant', 'assortment', 'services', 'menu', 'overpriced', 'grilled vegetables', 'dessert', 'showed', 'page', 'desserts', 'india', 'expensive meal', 'pasta', 'draw', 'whopping', 'person', 'accompanied', 'surprised', 'overrated', 'silver', 'month', 'formal', 'haute cuisine', 'runs', 'located inside', 'god', 'seafood', 'necessarily', 'blow', 'discipline', 'means', 'serve', 'price', 'sea urchin', 'middle', 'april', 'refreshing dish', 'pasta dish', 'tender', 'felt', 'wine', 'asia', 'cherry']",2
1191,ya6COrcwApBT3ypUUd0chA,"['plates', 'waitresses', 'olive fried rice', 'fried stuff', 'variety', 'running', 'visit', 'buns', 'oily', 'pick', 'eaten', 'hanoi', 'staircase', 'portion', 'elderly', 'crowded', 'give', 'gentlemen', 'dishes', 'vegetarian restaurant', 'climb', 'floor', 'bill', 'menus', 'waiters', 'egg', 'friend', 'family', 'sharing', 'frequently', 'located', 'vietnamese food', 'people', 'vegetarian food', 'proceeding', 'daughter', 'crave', 'pricy', 'hand', 'helpful', 'price', 'suitable', 'stairs', 'hot', 'entrance', 'staff', 'fill', 'taste', 'cashier', 'order form', 'approach', 'street food', 'place', 'half', 'son', 'credit cards', 'order', 'vietnamese', 'wrong', 'chance', 'seat', 'dish', 'oily food']",2
1192,Uqtk4bE0sapyEvGTX4-ATg,"['beef', 'exceptionally', 'options', 'exceptional service', 'view', 'duck', 'plenty', 'baffles', 'exquisite', 'beer']",2
1193,etKq3hHy-C7DLnxFbqVY7w,"['cocktails', 'priced', 'starbucks', 'order', 'coffee', 'boil', 'marina bay sands', 'venue', 'latte', 'milk']",2
1194,9evC7g5uOFAtp-UTbi1tWg,"['skew', 'full', 'inside', 'favor', 'variety', 'inaccessible', 'orders', 'managed', 'combination', 'call', 'elderly', 'crowded', 'point', 'cab', 'bak chor mee', 'transport', 'food standard', 'floor', 'counter', 'lots', 'smile', 'food item', 'chili crab', 'rosti', 'family', 'signboard', 'friend', 'card', 'recognise', 'feel', 'cleared', 'bak kut teh', 'made', 'efficient', 'meatball', 'exterior', 'food', 'claw', 'dessert counter', 'lighting', 'seated', 'feels', 'reason', 'agree', 'days', 'speak', 'dim sum', 'pace', 'pool', 'suggest', 'century egg', 'language', 'cantonese', 'balestier', 'dish', 'service crew', 'competitors', 'relaxing', 'cabbage', 'crew', 'thinking', 'outdoor seats', 'choose', 'stuff', 'singapore', 'container', 'vivocity', 'service', 'sweaty', 'prefer', 'treat', 'tarts', 'eaten', 'basement', 'dining', 'minutes', 'sun', 'spending', 'finding', 'end', 'supper', 'passable', 'porridge', 'make', 'wind', 'photos', 'pasted', 'dinner', 'mind', 'people', 'open', 'dropped', 'compared', 'ambiance', 'mrt', 'weekends', 'anymore', 'founder bak kut teh', 'standard', 'atmosphere', 'easily accessible', 'introduce', 'till', 'seats', 'remember', 'leave', 'buffets', 'rice', 'customers', 'interior', 'charged', 'garden', 'plates', 'hurry', 'size', 'ride', 'fresh', 'juicy', 'stairs leading', 'crab', 'meal', 'alcohol', 'speed', 'glass', 'ordering', 'dishes', 'coffee shop', 'photo', 'sauce', 'tiao', 'spacious', 'sit', 'served', 'expected', 'queuing', 'unbearable', 'located', 'gather', 'ambience', 'restaurant offers', 'park', 'watery', 'sticks', 'experience', 'form', 'design', 'blend', 'queue', 'restaurant', 'cakes', 'store', 'accessible', 'fresh fruits', 'special', 'neighbourhood', 'taste', 'car', 'boss', 'place', 'half', 'order', 'moment', 'conclude', 'rave', 'fried', 'chance', 'monday', 'beer', 'suggested', 'left', 'nights', 'hint', 'live', 'returning', 'crab meat', 'accompanied', 'fries', 'tired', 'botanic garden', 'foie gras', 'walk', 'observation', 'contrast', 'reach', 'month', 'type', 'heart', 'birthday', 'corner', 'soup', 'seafood', 'customer', 'disappointing', 'wall', 'lead', 'interested', 'fan', 'queues', 'ordering process', 'totally', 'outlet', 'leaving', 'filled', 'celebrate', 'serve', 'price', 'bowl', 'plain water', 'finish', 'worry', 'job', 'cashier', 'dried', 'buffet', 'satisfaction', 'noon', 'people order', 'special sauce', 'hot day', 'total cost', 'decor', 'meet', 'crepes', 'number', 'line', 'ahead']",11
1195,Q0nhgajP0B4Pq7E0vHHHjw,"['crunchy', 'expensive', 'singapore', 'guy', 'craving', 'chilli sauce', 'roast', 'steamed chicken', 'croissant', 'cares', 'coffee food', 'mild', 'bowl', 'food', 'quantities', 'pork ribs', 'bananas', 'coffee', 'fine', 'tastier', 'rice', 'veg', 'found']",2
1196,Zp_Vg_UVA9Mcd2WSTXC9hg,"['admire', 'calories', 'variety', 'sooner', 'lobby', 'darkness', 'afternoon', 'spent', 'music', 'brought', 'point', 'butter chicken', 'birthday', 'city', 'friend', 'giving', 'headache', 'honey', 'experience', 'afford', 'ambiance', 'mask', 'balanced', 'food', 'boneless chicken', 'changed', 'seated', 'tender', 'reduce', 'ridiculous', 'pm', 'company', 'hear', 'drinks', 'volume', 'chicken burger', 'dish', 'left']",3
1197,TsCKuna5ESuxVbEdotRauQ,"['brotzeit', 'attentive', 'offered', 'cook', 'years', 'meal', 'walk', 'dining', 'informed', 'crowded', 'chewy', 'sides', 'lunch set', 'option', 'telling', 'msg', 'sausages', 'pork knuckle', 'diners', 'broth', 'dinner', 'fan', 'closely', 'disappoint', 'experience', 'beef slices', 'choice', 'staff', 'tuesday evening', 'platter', 'thirsty', 'squeeze', 'place', 'money', 'order', 'pm', 'spring rolls', 'sinew', 'narrow', 'letdown', 'line', 'schnitzel', 'left']",2
1198,b9nPxp__2XnqqekEbAC1yg,"['cocktails', 'sake', 'underwhelming', 'equally', 'date', 'attentive', 'running', 'party', 'service charge', 'pork', 'wine options', 'prefer', 'neighbors', 'children', 'suit', 'impressed', 'faces', 'tip', 'crowd', 'quentin', 'seafood', 'friend', 'understand', 'veggie options', 'feat', 'diners', 'expected', 'cheapest', 'diverse', 'building', 'automatically', 'dinner', 'fish dishes', 'terrace', 'room', 'made', 'spaced', 'veggies', 'restaurant', 'parking', 'pull', 'menu', 'food', 'area', 'solid', 'worry', 'meat', 'joint', 'families', 'place', 'checking', 'attractive', 'special occasion', 'downside', 'drinks', 'energetic', 'recommendation', 'night', 'joo chiat', 'free', 'issue', 'beer']",2
1199,LOK4oCby0Ou46W65YMO6-w,"['bottles', 'inconvenience', 'note', 'likes', 'fight', 'bustle', 'put', 'breakfast items', 'forget', 'exit', 'spot', 'river', 'scared', 'bill', 'epitome', 'day', 'friend', 'habit', 'total', 'butt', 'wanted', 'feel', 'guess', 'lines', 'westerners', 'bacon', 'hands', 'zing', 'made', 'turned', 'chai latte', 'food', 'opinion', 'game', 'drank', 'favorite', 'reason', 'days', 'based', 'workers', 'stack', 'picked', 'drinks', 'memories', 'local', 'select', 'consolation', 'window', 'rest', 'keeping', 'turn', 'cramped', 'attentive', 'stuff', 'singapore', 'service', 'cool', 'style', 'nicer', 'breeze', 'end', 'bars', 'chicken curry', 'case', 'view', 'make', 'hop', 'key', 'people', 'couple', 'bit', 'dog', 'open', 'compared', 'ambiance', 'area', 'indoor area', 'trip', 'part', 'showing', 'saturday night', 'hit', 'remember', 'lets', 'company', 'western food', 'traffic', 'customers', 'meat', 'island', 'roti', 'fresh', 'pieces', 'visit', 'required', 'dad', 'tv', 'buddy', 'dishes', 'fake', 'kid', 'coffees', 'slivers', 'holland village', 'furniture', 'reservations', 'flavors', 'forever', 'hang', 'street', 'gather', 'stay', 'places', 'room', 'acted', 'experience', 'conversation', 'singaporeans', 'entire trip', 'ham', 'menu', 'slice', 'states', 'careful', 'figure', 'fast', 'wings', 'place', 'americans', 'men', 'meaning', 'beer', 'effort', 'eh', 'live', 'honest', 'town', 'breakfast', 'milk', 'traditional', 'quay', 'surprised', 'cheerful', 'establishments', 'melt', 'chatter', 'consistently', 'spend', 'calorie', 'run', 'beers', 'focused', 'pulling', 'sat', 'disappointing', 'american cuisine', 'fried food', 'fan', 'colonial', 'kick', 'comparison', 'regret', 'means', 'robust', 'western', 'middle', 'staff', 'wee', 'monday morning', 'morton', 'hear', 'decor', 'spicy', 'school', 'butter', 'stood', 'line']",9
1200,XsIVj_AszmnnsykBrKgdHw,"['beef', 'full', 'level', 'ipad', 'shrunk', 'board', 'penny', 'period', 'beef tenderloin', 'sunday', 'past', 'feed', 'crowded', 'salad', 'excel', 'portion sizes', 'remembered', 'powerful', 'broth', 'feel', 'significantly', 'guess', 'line moved', 'singapore river', 'show', 'diy', 'terms', 'made', 'steal', 'food', 'lunch', 'generous', 'days', 'dim sum', 'money', 'marbling', 'fine', 'lunch crowd', 'dish', 'pork rib soup', 'week', 'special trip', 'stuff', 'singapore', 'shared', 'choose', 'service', 'seatings', 'write reviews', 'oily', 'opening', 'prawn mee', 'medium rare', 'nicer', 'specials', 'impressed', 'minutes', 'skewers', 'poster', 'types', 'make', 'cheap', 'noticed', 'bit', 'slices', 'spicy food', 'open', 'white red', 'positive reviews', 'book', 'air conditioned', 'visitors', 'servers', 'pouring', 'moved', 'make reservations', 'remember', 'satay', 'meat', 'found', 'complaints', 'exceptional', 'phew', 'decide', 'mention', 'familiar', 'size', 'offer', 'japan', 'single', 'meat dishes', 'salty', 'steak', 'delightful', 'glass', 'ordering', 'dishes', 'sanger', 'sit', 'outlets', 'snagged', 'places', 'double', 'sticks', 'restaurant', 'menu', 'special', 'strangely', 'colleague', 'desserts', 'place', 'order', 'ribeye', 'walking', 'letdown', 'water', 'confess', 'suggested', 'parking space', 'advance', 'whats', 'location', 'person', 'staples', 'town', 'years', 'walk', 'ingredients', 'basmati rice', 'sg', 'air conditioned comfort', 'soup', 'awkward', 'review', 'sucker', 'holiday', 'pork liver', 'needed', 'dine', 'spectacular', 'mark', 'office', 'bowl', 'fluffy', 'pricey', 'felt', 'paying', 'respite', 'stock', 'wine', 'impression', 'read', 'food served', 'piping hot', 'banana leaves']",18
